author,title,description,url,publishedAt,content
David Brennan,"Iran live updates: Kuwait, Jordan report attacks after latest US strikes on Iran","President Donald Trump announced ""major combat operations"" against Iran on Feb. 28, with massive joint U.S.-Israeli strikes.",https://abcnews.com/International/live-updates/iran-live-updates-kuwait-reports-attacks-after-latest/?id=134704698,2026-07-13T09:15:29Z,"Iranian Foreign Ministry spokesperson Esmaeil Baghaei said during a press conference on Monday that the memorandum of understanding between the U.S. and Iran ""has entered a crisis stage,"" following t… [+1765 chars]"
Julia Simon,The Iran war has pushed some countries away from oil and toward clean energy,"The new round of bombing in the Middle East has underscored the precarity of relying on fossil fuels. The war is speeding up the global transition to EVs, solar, and batteries, experts say.",https://www.npr.org/2026/07/09/nx-s1-5872786/iran-war-evs-solar-energy-transition,2026-07-09T09:00:00Z,"A new round of bombing has begun in the Middle East. More than four months after the beginning of the U.S.-Israeli war with Iran, one thing is clear: some countries are not going back to fossil fuel … [+5625 chars]"
Max Zahn,Oil prices climb and stocks fall after exchange of strikes in Middle East,"Oil prices climbed and stocks tumbled in early trading on Wednesday after President Donald Trump said he thinks an agreement with Iran is ""over"" amid Middle East strikes.",https://abcnews.com/Business/oil-prices-climb-stocks-fall-after-trump-iran/story?id=134578723,2026-07-08T14:09:20Z,"Oil prices climbed and stocks tumbled in early trading on Wednesday after President Donald Trump said he believes an agreement with Iran is ""over"" amid an exchange of strikes in the Middle East.
Bre… [+1787 chars]"
Joshua Keating,We’re running out of ways to get oil out of the Middle East,"There was a backup plan for getting oil out of the Middle East. We may need another one.  On July 20, the Iran-backed Yemeni rebel movement known as the Houthis declared a “blockade” against their long-time enemy Saudi Arabia, and a short time later attacked …",https://www.vox.com/politics/497014/houthis-saudi-iran-mandeb-hormuz-strait,2026-07-28T22:41:35Z,"The Bab el-Mandeb Strait is a vital trade route linking the Red Sea, Gulf of Aden, Arabian Sea, Suez Canal, and the Mediterranean. | Gallo Images/Orbital Horizon/Copernicus Sentinel Data 2026


Ther… [+11186 chars]"
"Francesca Chambers and Michael Collins, USA TODAY",Iran’s ‘surprise attack’ ends U.S ceasefire. What it means for the war,"Pause in fighting between U.S. and Iran halted after Tehran launched what the Trump administration is calling a ""surprise attack"" on American forces.",https://www.usatoday.com/story/news/world/2026/07/29/trump-promises-a-beating-for-iran-surprise-attack-whats-next/91089835007/,2026-07-29T16:20:28Z,"WASHINGTON A pause in fighting between the U.S. and Iran came to a screeching halt after Tehran launched what the Trump administration is calling a ""surprise attack"" that American forces based in the… [+3490 chars]"
Chris Panella,The US military is striking Iran day and night in this new round of fighting,US forces fired precision munitions against coastal defense systems and cruise missile sites on Wednesday.,https://www.businessinsider.com/us-striking-iran-day-and-night-new-round-of-fighting-2026-7#article,2026-07-15T18:10:33Z,"CENTCOM said it fired precision munitions against coastal defense systems and cruise missile storage and launch sites.US Central Command
<ul><li>US forces are conducting strikes on Iran day and nigh… [+4097 chars]"
JOSEPH KRAUSS,The US and Iran have blown past red lines as they lurch back toward all-out war,"A week after the United States and Iran signed a preliminary deal aimed at ending the war, an Iranian drone slammed into a cargo ship sailing through the Str...",https://www.yahoo.com/news/politics/articles/us-iran-blown-past-red-093545840.html,2026-07-18T09:35:45Z,"A week after the United States and Iran signed a preliminary deal aimed at ending the war, an Iranian drone slammed into a cargo ship sailing through the Strait of Hormuz.
There were no casualties o… [+5027 chars]"
Al Jazeera,Oil surges past $100 in a first since May as Middle East conflicts rage,Oil prices rise for a fifth day after Yemen's Houthis say they struck Saudi Arabian oil tankers in the Red Sea.,https://www.aljazeera.com/news/2026/7/23/oil-surges-past-100-in-a-first-since-may-as-middle-east-conflicts-rage,2026-07-23T17:05:18Z,"The widening conflict in the Middle East has pushed the price of benchmark Brent crude past $100 for the first time since May, the highest in nearly two months.
Oil prices increased for a fifth day … [+2671 chars]"
Al Jazeera Staff,Sudan faces escalating hunger crisis due to war and Hormuz disruption – WFP,"Renewed conflict and tensions in the Strait of Hormuz have slowed fertiliser shipments, worsening hunger in Sudan.",https://www.aljazeera.com/news/2026/7/14/sudan-faces-escalating-hunger-crisis-due-to-war-and-hormuz-disruption,2026-07-14T17:22:58Z,"Sudan risks facing a deepening hunger crisis due to ongoing conflict, aid funding cuts, and rising agricultural costs driven by the global disruption caused by the Iran war, a senior World Food Progr… [+2773 chars]"
Yves Smith,"Iran War: Trump Lashes Himself to Strait of Hormuz Mast With Renewed Blockade, Intensified Attacks on Iran; Oil Crunch Worsens as Iran Halt Fujairah Shipments, Houthis Threaten to Close Bab el-Mandeb",Today's Iran war news: Trump is indeed making himself Herbert Hoover 2.0 with his latest escalation.,https://www.nakedcapitalism.com/2026/07/iran-war-trump-lashes-himself-to-strait-of-hormuz-mast-with-renewed-blockade-intensified-attacks-on-iran-oil-crunch-worsens-as-iran-halt-fujairah-shipments-houthis-threaten-to-close-bab-el-mandeb.html,2026-07-14T10:57:25Z,"[Today’s Iran war post launched before complete because reasons. Please return or refresh this page at 8:00 AM EDT for a final version]
Trump is doubling down on the Iran conflict despite the fact t… [+15363 chars]"
Rogé Karma,The Great Chinese Oil Mystery,America’s greatest rival is single-handedly averting a global energy crisis. No one knows how the country is doing it—or why.,https://www.theatlantic.com/economy/2026/07/china-iran-usa-oil-prices/688086/,2026-07-29T11:00:00Z,"When Iran shut down the Strait of Hormuz, experts warned that oil prices could hit $150 or $200 a barrel within a few weeks. The great mystery of the Iran war is why that hasn’t happened—why, nearly … [+7371 chars]"
Reuters,US says it struck 140 Iranian military targets Saturday,"July 11 (Reuters) - U.S. forces completed a third round of strikes this week against Iran, the Central Command said late on Saturday in a post on X.",https://ca.news.yahoo.com/us-says-struck-140-iranian-042645882.html,2026-07-12T04:26:45Z,"July 11 (Reuters) - U.S. forces completed a third round of strikes this week against Iran, the Central Command said late on Saturday in a post on X.
They hit approximately 140 Iranian military targe… [+1070 chars]"
Caolán Magee,Can the Suez save Asian oil consumers after Houthis shut Bab al-Mandeb?,"About 6 million barrels of crude per day that pass through the strait to Asia are now at risk, experts say.",https://www.aljazeera.com/news/2026/7/22/can-the-suez-save-asian-oil-consumers-after-houthis-shut-bab-al-mandeb,2026-07-22T12:36:06Z,"Two tankers carrying Saudi crude to Asia have reversed course in the Red Sea after Yemens Houthis announced a blockade of Saudi ports, raising fears that disruptions to another of the worlds most imp… [+11167 chars]"
Alex Kimani,Standard Chartered: Oil Markets Must Now Price Two Middle East Chokepoints,"Oil prices retreated on hopes of renewed U.S.-Iran nuclear talks, but analysts warn the pullback could be short-lived as geopolitical risks now extend beyond...",https://finance.yahoo.com/energy/articles/standard-chartered-oil-markets-must-230000860.html,2026-07-26T23:00:00Z,Oil prices gave up earlier gains on Friday after reports that Pakistan is trying to broker a return to U.S.-Iran nuclear negotiations. China is strongly backing the effort as the conflict and the clo… [+4614 chars]
https://www.facebook.com/bbcnews,Iran threatens to block more trade routes as US launches fresh strikes,US President Donald Trump vowed to strike Iran's bridges and power plants next week if the country does not return to talks.,https://www.bbc.co.uk/news/articles/c9323zgq6wvo,2026-07-15T11:08:59Z,"Iran has threatened to block further trading routes in the region, as the US launched a fresh wave of strikes on military targets.
Iran's Revolutionary Guards said the Strait of Hormuz would remain … [+1449 chars]"
Max Zahn,Oil prices surge after Trump vows retaliation for Iranian attack,"Global oil prices climbed 7% on Wednesday, crossing above $90 a barrel.",https://abcnews.com/Business/oil-prices-surge-after-trump-vows-retaliation-iranian/story?id=135185546,2026-07-29T17:21:57Z,"Global oil prices surged on Wednesday after an Iranian attack elicited a vow of reprisal from President Donald Trump, ending a brief calm that had renewed hope among investors of a negotiated resolut… [+2578 chars]"
Jordan Blum,How global energy markets built the ‘Amazon of oil’ logistics to keep prices from spiraling,Nations and companies can more easily and quickly divert petroleum shipments to hot spots thanks to modern technology.,https://finance.yahoo.com/energy/articles/global-energy-markets-built-amazon-070800462.html,2026-07-09T07:08:00Z,"Businesses and governments managed to keep energy prices from skyrocketing as much as feared during the Iran war by leaning into a ""just-in-time"" delivery system that harnesses innovations in digital… [+4304 chars]"
Kayla Epstein,"Iran and US trade strikes, shattering brief lull in fighting","US Central Command says it intercepted ""multiple"" ballistic missiles fired by Iran.",https://www.yahoo.com/news/us/articles/iran-and-us-trade-strikes-shattering-brief-lull-in-fighting-004230626.html,2026-07-29T01:07:55Z,"Iran has launched ""multiple"" ballistic missiles in an ""attempted surprise attack"" on American forces in the Middle East, the US military said, shattering a lull in the fighting.
The attack occurred … [+2066 chars]"
Sean Seddon,UK 'ready to defend itself' after Iran says bases are 'legitimate targets',An Iranian military group has issued a warning to the UK over allowing US forces to use British bases for strikes on Iran.,https://www.bbc.com/news/articles/c1w1e2542wno?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,2026-07-24T04:19:59Z,"The British government has said it ""stands ready 24/7 to defend itself"" after Iran said UK bases used by the US were considered ""legitimate targets"".
The UK has allowed the US to launch ""defensive"" … [+3920 chars]"
Veer Sharma,"Oil Price Today (July 27): Crude oil dips 5%, below $95 as US pauses strikes on Iran. What are experts saying?","Brent crude futures dropped $4.89, or 5.05%, to $91.89, after briefly falling below the key $90 support level earlier in the session. US West Texas Intermediate crude stood at $84.64 a barrel, down $4.67, or 5.23%. The decline comes after crude prices surged …",https://economictimes.indiatimes.com/markets/commodities/news/oil-price-today-july-27-crude-oil-dips-5-below-95-as-us-pauses-strikes-on-iran-what-are-experts-saying/articleshow/132650946.cms,2026-07-27T02:12:07Z,"Oil prices fell over 5% on Monday after the US and Iran paused strikes over the weekend, following two weeks of attacks. The pause has raised hopes that diplomacy could help ease the conflict and eve… [+3869 chars]"
